DEBUG [main] - ==>  Preparing: SELECT empno,ename,job,mgr,hiredate,sal,comm,deptno FROM scott.emp WHERE (Ename LIKE ? AND Comm LIKE ? AND Sal LIKE ?)
TRACE [main] - <==        Row: 2978, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2979, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2979, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2980, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2980, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2981, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2981, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2982, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2982, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2983, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2983, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2984, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2984, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2985, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2985, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2986, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2986, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2987, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2987, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2988, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2988, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2989, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2989, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2990, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2990, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2991, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2991, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2992, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2992, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2993, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2993, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2994, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2994, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2995, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2995, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2996, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2996, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2997, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2997, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2998, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2998, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2999, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 2999, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3000, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3000, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3001, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3001, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3002, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3002, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3003, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3003, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3004, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3004, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3005, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3005, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3006, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3006, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3007, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3007, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3008, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3008, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3009, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3009, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3010, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3010, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3011, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3011, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3012, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3012, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3013, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3013, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3014, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3014, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3015, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3015, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3016, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3016, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3017, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3017, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3018, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3018, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3019, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3019, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3020, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3020, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3021, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3021, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3022, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3022, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3023, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3023, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3024, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3024, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3025, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3025, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3026, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3026, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3027, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3027, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3028, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3028, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3029, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3029, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3030, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3030, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3031, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3031, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3032, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3032, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3033, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3033, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3034, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3034, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3035, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3035, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3036, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3036, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3037, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3037, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3038, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3038, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3039, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3039, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3040, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3040, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3041, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3041, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3042, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3042, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3043, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3043, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3044, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3044, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3045, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3045, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3046, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3046, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3047, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3047, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3048, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3048, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3049, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3049, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3050, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3050, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3051, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3051, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3052, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3052, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3053, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3053, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3054, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3054, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3055, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3055, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3056, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3056, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3057, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3057, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3058, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3058, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3059, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3059, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3060, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3060, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3061, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3061, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3062, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3062, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3063, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3063, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3064, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3064, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3065, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3065, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3066, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3066, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3067, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3067, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3068, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3068, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3069, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3069, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3070, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3070, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3071, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3071, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3072, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3072, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3073, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3073, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3074, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3074, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3075, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3075, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3076, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3076, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3077, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3077, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3078, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3078, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3079, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3079, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3080, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3080, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3081, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3081, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3082, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3082, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3083, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3083, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3084, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3084, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3085, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3085, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3086, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3086, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3087, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3087, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3088, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3088, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3089, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3089, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3090, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3090, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3091, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3091, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3092, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3092, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3093, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3093, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3094, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3094, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3095, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3095, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3096, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3096, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3097, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3097, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3098, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3098, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3099, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3099, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3100, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3100, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3101, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3101, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3102, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3102, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3103, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3103, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3104, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3104, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3105, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3105, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3106, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3106, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3107, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3107, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3108, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3108, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3109, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3109, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3110, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3110, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3111, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3111, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3112, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3112, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3113, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3113, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3114, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3114, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3115, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3115, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3116, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3116, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3117, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3117, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3118, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3118, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3119, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
TRACE [main] - <==        Row: 3119, default, new, 1, 2023-10-23 18:19:43, 1000, 100, 20
